snapped_at,price,market_cap,total_volume
2024-07-19 00:00:00 UTC,96.58797744124524,19195578.50430686,29299.494311315902
2024-07-20 00:00:00 UTC,97.29342686342632,19343037.607683375,31046.058417103723
2024-07-21 00:00:00 UTC,96.82586957203235,19255687.01147182,21810.197912616553
2024-07-22 00:00:00 UTC,98.14746294265274,19489949.06972994,50340.56648833519
2024-07-23 00:00:00 UTC,92.89095340332055,18475207.860114783,32884.62969077618
2024-07-24 00:00:00 UTC,92.56780710403422,18416995.81648819,95266.21980819385
2024-07-25 00:00:00 UTC,88.58215641533349,17619090.310489092,22836.899105400724
2024-07-26 00:00:00 UTC,86.6943457325266,17257901.721361395,40001.80972769495
2024-07-27 00:00:00 UTC,90.17460187328427,17916775.488022838,43348.640306121306
2024-07-28 00:00:00 UTC,90.36680734419468,17965977.59712104,50798.7531890282
2024-07-29 00:00:00 UTC,88.99628108068762,17685023.87518046,24109.39522013853
2024-07-30 00:00:00 UTC,91.48079310550311,18212673.39949771,31485.19923556677
2024-07-31 00:00:00 UTC,90.10675546503742,17907432.094370786,33585.17518977036
2024-08-01 00:00:00 UTC,89.75720839379224,17824735.490328304,25173.80606042013
2024-08-02 00:00:00 UTC,89.34934555977333,17750121.82582693,49739.36945454682
2024-08-03 00:00:00 UTC,81.79942437679344,16251846.829334123,32775.693337536344
2024-08-04 00:00:00 UTC,78.04131329397623,15498993.4680939,45206.298984794696
2024-08-05 00:00:00 UTC,72.39557142232829,14383496.54464793,53399.345958140126
2024-08-06 00:00:00 UTC,65.18348469239118,12922027.791807445,114581.9813101767
2024-08-07 00:00:00 UTC,68.63826338479998,13644009.943873607,59038.637588073216
2024-08-08 00:00:00 UTC,65.50968405637396,13028212.952842288,40413.91085066891
2024-08-09 00:00:00 UTC,72.76976348811512,14457840.736972649,41439.11410017705
2024-08-10 00:00:00 UTC,70.7303011906583,14054729.911123503,17397.506523798103
2024-08-11 00:00:00 UTC,70.50043095336083,14000423.861881241,15703.171228895755
2024-08-12 00:00:00 UTC,67.23922294153245,13362239.781134298,83928.34577981225
2024-08-13 00:00:00 UTC,71.45309542310619,14226496.016884357,46300.94038492548
2024-08-14 00:00:00 UTC,73.26533849098506,14549305.20936381,39637.08185079763
2024-08-15 00:00:00 UTC,73.42562086322532,14576646.965527212,21518.01643197479
2024-08-16 00:00:00 UTC,71.21733543353619,14141203.106896149,25500.292050333934
2024-08-17 00:00:00 UTC,72.34818618528405,14378607.83561262,35013.400894314414
2024-08-18 00:00:00 UTC,72.25884104451832,14354766.754521009,14563.033133787456
2024-08-19 00:00:00 UTC,71.65050792705496,14234344.694574436,14839.406754231777
2024-08-20 00:00:00 UTC,73.21239634782641,14544609.560376283,30333.18579021035
2024-08-21 00:00:00 UTC,74.79486544527606,14858008.379455196,64909.769548790726
2024-08-22 00:00:00 UTC,80.34075199738348,15959596.385941405,100083.47063933095
2024-08-23 00:00:00 UTC,79.48282433961938,15792058.157642972,20583.602272064007
2024-08-24 00:00:00 UTC,84.93367959489302,16576385.983564746,57270.757991591214
